,State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness
256,AR,Crawford County,18.0,37552.0,2011,8.466666666666667,64.7,10.3,18613757.0,7.0,70.45818639798489
257,AR,Crittenden County,26.6,34905.0,2011,10.416666666666666,64.7,10.3,18613757.0,7.0,57.2146330481765
258,AR,Cross County,19.2,35268.0,2011,7.991666666666667,64.7,10.3,18613757.0,7.0,70.34290530186945
259,AR,Dallas County,21.5,30728.0,2011,11.491666666666667,64.7,10.3,18613757.0,7.0,68.44444304117202
260,AR,Desha County,27.6,30186.0,2011,10.625,64.7,10.3,18613757.0,7.0,57.02831916285154
261,AR,Drew County,22.6,35627.0,2011,10.908333333333333,64.7,10.3,18613757.0,7.0,57.34277542899777
262,AR,Faulkner County,14.7,49314.0,2011,6.816666666666666,64.7,10.3,18613757.0,7.0,69.35708752904725
263,AR,Franklin County,20.9,38245.0,2011,7.308333333333334,64.7,10.3,18613757.0,7.0,70.11485967503693
264,AR,Fulton County,21.4,33696.0,2011,7.416666666666668,64.7,10.3,18613757.0,7.0,70.2078079814922
265,AR,Garland County,20.9,35651.0,2011,8.341666666666667,64.7,10.3,18613757.0,7.0,70.66206896551725
266,AR,Grant County,11.5,46538.0,2011,7.025,64.7,10.3,18613757.0,7.0,69.06099865047234
267,AR,Greene County,17.4,37893.0,2011,9.258333333333333,64.7,10.3,18613757.0,7.0,67.7214754610816
268,AR,Hempstead County,24.7,30922.0,2011,8.4,64.7,10.3,18613757.0,7.0,61.56586102719034
269,AR,Hot Spring County,20.3,38082.0,2011,7.8916666666666675,64.7,10.3,18613757.0,7.0,70.3825598581141
270,AR,Howard County,20.9,33079.0,2011,7.116666666666667,64.7,10.3,18613757.0,7.0,70.0089232599643
271,AR,Independence County,21.4,34690.0,2011,8.925,64.7,10.3,18613757.0,7.0,67.84913437757626
272,AR,Izard County,20.5,31245.0,2011,9.475,64.7,10.3,18613757.0,7.0,67.93999165971643
273,AR,Jackson County,23.9,32750.0,2011,11.133333333333333,64.7,10.3,18613757.0,7.0,57.104757373929594
274,AR,Jefferson County,24.3,37704.0,2011,10.675,64.7,10.3,18613757.0,7.0,57.28320228734811
275,AR,Johnson County,20.8,34182.0,2011,7.508333333333333,64.7,10.3,18613757.0,7.0,70.21686782455107
276,AR,Lafayette County,24.2,30057.0,2011,9.116666666666667,64.7,10.3,18613757.0,7.0,58.077988994497254
277,AR,Lawrence County,23.0,32678.0,2011,9.416666666666666,64.7,10.3,18613757.0,7.0,58.01876606683805
278,AR,Lee County,35.2,27894.0,2011,9.058333333333334,64.7,10.3,18613757.0,7.0,57.49563170777631
279,AR,Lincoln County,25.4,35854.0,2011,8.941666666666666,64.7,10.3,18613757.0,7.0,58.08650812909488
280,AR,Little River County,17.6,38937.0,2011,7.458333333333332,64.7,10.3,18613757.0,7.0,69.93844363152644
281,AR,Logan County,20.0,34000.0,2011,8.4,64.7,10.3,18613757.0,7.0,70.61549295774648
282,AR,Lonoke County,13.7,49579.0,2011,6.633333333333333,64.7,10.3,18613757.0,7.0,69.16934426229508
283,AR,Madison County,22.6,34292.0,2011,6.458333333333332,64.7,10.3,18613757.0,7.0,62.1885288213364
284,AR,Marion County,20.5,32685.0,2011,8.975,64.7,10.3,18613757.0,7.0,67.82107718405429
285,AR,Miller County,21.5,37728.0,2011,6.041666666666668,64.7,10.3,18613757.0,7.0,69.41633888048412
286,AR,Mississippi County,25.4,33426.0,2011,11.508333333333333,64.7,10.3,18613757.0,7.0,56.78006321968842
287,AR,Monroe County,31.6,27758.0,2011,9.05,64.7,10.3,18613757.0,7.0,57.66482164821649
288,AR,Montgomery County,21.9,31603.0,2011,8.866666666666667,64.7,10.3,18613757.0,7.0,58.38862405200434
289,AR,Nevada County,23.5,31590.0,2011,9.025,64.7,10.3,18613757.0,7.0,58.17924673328209
290,AR,Newton County,21.3,31224.0,2011,7.133333333333333,64.7,10.3,18613757.0,7.0,70.04372801875734
291,AR,Ouachita County,24.1,35095.0,2011,10.0,64.7,10.3,18613757.0,7.0,57.632551319648094
292,AR,Perry County,16.4,38858.0,2011,8.883333333333333,64.7,10.3,18613757.0,7.0,67.58108108108108
293,AR,Phillips County,34.0,26892.0,2011,11.641666666666667,64.7,10.3,18613757.0,7.0,56.02773416103707
294,AR,Pike County,20.5,30054.0,2011,9.45,64.7,10.3,18613757.0,7.0,67.93414023372287
295,AR,Poinsett County,25.0,30761.0,2011,9.1,64.7,10.3,18613757.0,7.0,58.02844574780059
296,AR,Polk County,22.1,31030.0,2011,7.633333333333333,64.7,10.3,18613757.0,7.0,61.863172645739915
297,AR,Pope County,22.1,38095.0,2011,7.441666666666666,64.7,10.3,18613757.0,7.0,61.91645980253879
298,AR,Prairie County,21.7,36088.0,2011,8.291666666666666,64.7,10.3,18613757.0,7.0,70.69930536260073
299,AR,Pulaski County,16.6,43898.0,2011,7.091666666666668,64.7,10.3,18613757.0,7.0,69.66890608512135
300,AR,Randolph County,23.4,33210.0,2011,10.775,64.7,10.3,18613757.0,7.0,57.3222384784199
301,AR,St. Francis County,32.9,28467.0,2011,10.641666666666667,64.7,10.3,18613757.0,7.0,56.659177033492824
302,AR,Saline County,10.0,54372.0,2011,6.341666666666668,64.7,10.3,18613757.0,7.0,68.58067312595615
303,AR,Scott County,22.3,31163.0,2011,6.725,64.7,10.3,18613757.0,7.0,62.1165805340224
304,AR,Searcy County,28.6,26990.0,2011,8.75,64.7,10.3,18613757.0,7.0,61.34993306559572
305,AR,Sebastian County,21.2,38404.0,2011,8.266666666666667,64.7,10.3,18613757.0,7.0,70.6475113122172
306,AR,Sevier County,21.7,30899.0,2011,8.741666666666667,64.7,10.3,18613757.0,7.0,70.93139885026007
307,AR,Sharp County,24.5,28760.0,2011,10.258333333333333,64.7,10.3,18613757.0,7.0,57.469239990409974
308,AR,Stone County,22.9,29182.0,2011,8.491666666666667,64.7,10.3,18613757.0,7.0,61.60269445181842
309,AR,Union County,21.5,37193.0,2011,10.133333333333333,64.7,10.3,18613757.0,7.0,68.1436248682824
310,AR,Van Buren County,22.1,34513.0,2011,10.6,64.7,10.3,18613757.0,7.0,57.536085626911316
311,AR,Washington County,20.1,39230.0,2011,6.0,64.7,10.3,18613757.0,7.0,69.32068965517242
312,AR,White County,18.0,42958.0,2011,8.258333333333333,64.7,10.3,18613757.0,7.0,70.36105998095843
313,AR,Woodruff County,27.3,27357.0,2011,10.441666666666666,64.7,10.3,18613757.0,7.0,57.147140649149925
314,AR,Yell County,19.5,33747.0,2011,7.116666666666667,64.7,10.3,18613757.0,7.0,69.9138384470883
316,AR,Arkansas County,18.4,37907.0,2012,8.4,64.1,9.18,17114811.0,7.0,66.98358208955223
318,AR,Ashley County,20.3,39276.0,2012,11.541666666666664,64.1,9.18,17114811.0,7.0,67.77907615807379
320,AR,Baxter County,17.7,35315.0,2012,8.091666666666667,64.1,9.18,17114811.0,7.0,69.65305331179322
322,AR,Benton County,13.5,52717.0,2012,5.7666666666666675,64.1,9.18,17114811.0,7.0,68.14065743944636
324,AR,Boone County,21.2,35848.0,2012,7.316666666666666,64.1,9.18,17114811.0,7.0,69.5393921683226
326,AR,Bradley County,25.7,31940.0,2012,10.325,64.1,9.18,17114811.0,7.0,56.73421235253296
328,AR,Calhoun County,19.2,36216.0,2012,8.625,64.1,9.18,17114811.0,7.0,67.07574123989218
330,AR,Carroll County,20.0,34096.0,2012,6.075,64.1,9.18,17114811.0,7.0,68.75963566634707
332,AR,Chicot County,37.0,26911.0,2012,10.925,64.1,9.18,17114811.0,7.0,55.665466875326025
334,AR,Clark County,26.6,34482.0,2012,9.541666666666666,64.1,9.18,17114811.0,7.0,57.07740373530089
336,AR,Clay County,22.4,32642.0,2012,10.558333333333334,64.1,9.18,17114811.0,7.0,67.6879646017699
338,AR,Cleburne County,16.9,41337.0,2012,8.175,64.1,9.18,17114811.0,7.0,66.85488534396809
340,AR,Cleveland County,17.2,41338.0,2012,7.083333333333332,64.1,9.18,17114811.0,7.0,69.11715854495539
342,AR,Columbia County,24.5,35024.0,2012,8.666666666666666,64.1,9.18,17114811.0,7.0,57.69798994974874
344,AR,Conway County,22.9,35832.0,2012,8.825,64.1,9.18,17114811.0,7.0,57.72986603624901
346,AR,Craighead County,17.6,42437.0,2012,6.6,64.1,9.18,17114811.0,7.0,68.89999999999999
348,AR,Crawford County,21.7,39367.0,2012,7.65,64.1,9.18,17114811.0,7.0,69.75604770017036
350,AR,Crittenden County,24.0,36588.0,2012,9.2,64.1,9.18,17114811.0,7.0,57.44939759036144
352,AR,Cross County,19.9,35839.0,2012,7.616666666666667,64.1,9.18,17114811.0,7.0,69.6083585705633
354,AR,Dallas County,23.0,30984.0,2012,10.641666666666667,64.1,9.18,17114811.0,7.0,56.824547931632395
356,AR,Desha County,27.4,30298.0,2012,9.5,64.1,9.18,17114811.0,7.0,57.045799457994576
358,AR,Drew County,24.7,33682.0,2012,10.108333333333333,64.1,9.18,17114811.0,7.0,56.92712473066794
360,AR,Faulkner County,14.4,49843.0,2012,6.35,64.1,9.18,17114811.0,7.0,68.5067469879518
362,AR,Franklin County,18.6,39763.0,2012,6.816666666666666,64.1,9.18,17114811.0,7.0,69.08845901639344
364,AR,Fulton County,23.5,31988.0,2012,6.925,64.1,9.18,17114811.0,7.0,61.42559572719802
366,AR,Garland County,19.8,39617.0,2012,7.583333333333332,64.1,9.18,17114811.0,7.0,69.58326232501521
368,AR,Grant County,12.5,47421.0,2012,6.525,64.1,9.18,17114811.0,7.0,68.38712220762154
370,AR,Greene County,19.4,38771.0,2012,8.275,64.1,9.18,17114811.0,7.0,67.0003613369467
372,AR,Hempstead County,29.0,32292.0,2012,6.9833333333333325,64.1,9.18,17114811.0,7.0,61.28596572487262
374,AR,Hot Spring County,18.6,41754.0,2012,6.8916666666666675,64.1,9.18,17114811.0,7.0,69.12850604772801
376,AR,Howard County,19.9,33049.0,2012,6.4,64.1,9.18,17114811.0,7.0,68.9425855513308
378,AR,Independence County,19.5,37818.0,2012,8.833333333333334,64.1,9.18,17114811.0,7.0,67.13970588235294
380,AR,Izard County,24.6,29663.0,2012,8.45,64.1,9.18,17114811.0,7.0,57.81043872919818
382,AR,Jackson County,26.7,30604.0,2012,10.358333333333333,64.1,9.18,17114811.0,7.0,56.63696874297278
384,AR,Jefferson County,23.9,36346.0,2012,9.641666666666667,64.1,9.18,17114811.0,7.0,57.22986335403726
386,AR,Johnson County,18.0,34322.0,2012,7.041666666666668,64.1,9.18,17114811.0,7.0,69.16156405990016
388,AR,Lafayette County,28.5,28857.0,2012,9.0,64.1,9.18,17114811.0,7.0,57.25999999999999
390,AR,Lawrence County,25.0,29229.0,2012,8.716666666666667,64.1,9.18,17114811.0,7.0,57.636826495304
392,AR,Lee County,38.6,26046.0,2012,9.066666666666666,64.1,9.18,17114811.0,7.0,56.75790209790209
394,AR,Lincoln County,32.9,36222.0,2012,8.383333333333333,64.1,9.18,17114811.0,7.0,57.41905530884134
396,AR,Little River County,18.8,35406.0,2012,7.0,64.1,9.18,17114811.0,7.0,69.20077519379845
398,AR,Logan County,20.9,33850.0,2012,7.675,64.1,9.18,17114811.0,7.0,69.71356080489939
400,AR,Lonoke County,12.4,51212.0,2012,6.1,64.1,9.18,17114811.0,7.0,68.18864864864864
402,AR,Madison County,21.2,33428.0,2012,5.633333333333333,64.1,9.18,17114811.0,7.0,68.55068322981366
404,AR,Marion County,21.4,31516.0,2012,7.916666666666668,64.1,9.18,17114811.0,7.0,69.87885162023876
406,AR,Miller County,20.9,38225.0,2012,5.708333333333332,64.1,9.18,17114811.0,7.0,68.58371437519574
408,AR,Mississippi County,25.6,34058.0,2012,10.525,64.1,9.18,17114811.0,7.0,56.64145328719722
410,AR,Monroe County,27.3,29032.0,2012,8.65,64.1,9.18,17114811.0,7.0,57.53129346314325
412,AR,Montgomery County,24.0,32779.0,2012,8.116666666666667,64.1,9.18,17114811.0,7.0,61.067306694343536
414,AR,Nevada County,25.7,32107.0,2012,7.45,64.1,9.18,17114811.0,7.0,61.21214177978883
416,AR,Newton County,27.1,29316.0,2012,7.058333333333334,64.1,9.18,17114811.0,7.0,61.30008538667967
418,AR,Ouachita County,21.9,32749.0,2012,10.025,64.1,9.18,17114811.0,7.0,67.53848864526233
420,AR,Perry County,16.8,40119.0,2012,8.675,64.1,9.18,17114811.0,7.0,66.96045142296369
422,AR,Phillips County,39.0,26013.0,2012,11.141666666666667,64.1,9.18,17114811.0,7.0,55.43405351504071
424,AR,Pike County,22.7,33144.0,2012,8.591666666666667,64.1,9.18,17114811.0,7.0,57.86732356857523
426,AR,Poinsett County,27.9,32248.0,2012,8.308333333333334,64.1,9.18,17114811.0,7.0,57.69808975834292
428,AR,Polk County,23.0,31749.0,2012,7.116666666666667,64.1,9.18,17114811.0,7.0,61.38251245157719
430,AR,Pope County,17.9,40206.0,2012,6.975,64.1,9.18,17114811.0,7.0,69.11919597989949
432,AR,Prairie County,21.6,36191.0,2012,7.2666666666666675,64.1,9.18,17114811.0,7.0,69.53741339491916
434,AR,Pulaski County,18.6,44819.0,2012,6.575,64.1,9.18,17114811.0,7.0,68.95779543197617
436,AR,Randolph County,21.6,33870.0,2012,10.375,64.1,9.18,17114811.0,7.0,67.60430023455824
438,AR,St. Francis County,32.3,32932.0,2012,10.383333333333333,64.1,9.18,17114811.0,7.0,56.242561499414286
440,AR,Saline County,9.7,57787.0,2012,5.8583333333333325,64.1,9.18,17114811.0,7.0,67.75243706480985
442,AR,Scott County,24.4,30630.0,2012,6.375,64.1,9.18,17114811.0,7.0,61.57278635255889
444,AR,Searcy County,28.4,26330.0,2012,7.883333333333333,64.1,9.18,17114811.0,7.0,61.01474506201194
446,AR,Sebastian County,20.0,38730.0,2012,7.55,64.1,9.18,17114811.0,7.0,69.58094373865698
448,AR,Sevier County,24.8,32662.0,2012,8.341666666666667,64.1,9.18,17114811.0,7.0,57.85790797083228
450,AR,Sharp County,24.4,30076.0,2012,9.75,64.1,9.18,17114811.0,7.0,57.13367496339677
452,AR,Stone County,24.3,28442.0,2012,7.908333333333332,64.1,9.18,17114811.0,7.0,61.11672703751616
454,AR,Union County,19.9,40026.0,2012,8.875,64.1,9.18,17114811.0,7.0,67.1688531711555
456,AR,Van Buren County,19.8,35876.0,2012,9.783333333333333,64.1,9.18,17114811.0,7.0,67.37397183098591
458,AR,Washington County,19.3,41856.0,2012,5.3916666666666675,64.1,9.18,17114811.0,7.0,68.31434357070536
460,AR,White County,19.4,40950.0,2012,7.533333333333332,64.1,9.18,17114811.0,7.0,69.52623762376237
462,AR,Woodruff County,28.1,29184.0,2012,9.775,64.1,9.18,17114811.0,7.0,56.847788778877884
464,AR,Yell County,21.6,38322.0,2012,6.441666666666666,64.1,9.18,17114811.0,7.0,69.06190193164933
465,AR,Arkansas County,19.8,38497.0,2013,7.1083333333333325,62.4,9.19,14249725.0,7.0,67.6305357695881
466,AR,Ashley County,21.9,36479.0,2013,10.366666666666667,62.4,9.19,14249725.0,7.0,65.91802685950412
467,AR,Baxter County,15.6,36082.0,2013,7.833333333333332,62.4,9.19,14249725.0,7.0,67.61479374110952
468,AR,Benton County,11.7,56518.0,2013,5.491666666666667,62.4,9.19,14249725.0,7.0,66.13742123121668
469,AR,Boone County,17.2,38410.0,2013,6.841666666666668,62.4,9.19,14249725.0,7.0,67.29469670710571
470,AR,Bradley County,27.0,31733.0,2013,9.241666666666667,62.4,9.19,14249725.0,7.0,55.51496895838124
471,AR,Calhoun County,18.9,37497.0,2013,7.908333333333332,62.4,9.19,14249725.0,7.0,67.97541187441716
472,AR,Carroll County,22.2,34109.0,2013,5.8583333333333325,62.4,9.19,14249725.0,7.0,60.082417582417584
473,AR,Chicot County,32.4,28006.0,2013,11.333333333333336,62.4,9.19,14249725.0,7.0,54.00365853658536
474,AR,Clark County,22.7,36517.0,2013,8.625,62.4,9.19,14249725.0,7.0,56.14980047885076
475,AR,Clay County,20.0,33488.0,2013,9.491666666666667,62.4,9.19,14249725.0,7.0,65.61842328341339
476,AR,Cleburne County,16.3,41612.0,2013,8.308333333333334,62.4,9.19,14249725.0,7.0,65.15162546562817
477,AR,Cleveland County,17.0,42414.0,2013,7.383333333333333,62.4,9.19,14249725.0,7.0,67.54764183185236
478,AR,Columbia County,23.2,36927.0,2013,8.55,62.4,9.19,14249725.0,7.0,56.15244094488189
479,AR,Conway County,21.1,38145.0,2013,8.966666666666667,62.4,9.19,14249725.0,7.0,65.54628603104213
480,AR,Craighead County,20.0,41608.0,2013,6.4,62.4,9.19,14249725.0,7.0,67.24848484848485
481,AR,Crawford County,19.2,39384.0,2013,7.45,62.4,9.19,14249725.0,7.0,67.76735459662288
482,AR,Crittenden County,23.6,37726.0,2013,8.158333333333333,62.4,9.19,14249725.0,7.0,56.33744424035686
483,AR,Cross County,20.6,35438.0,2013,7.375,62.4,9.19,14249725.0,7.0,67.8307417336908
484,AR,Dallas County,21.4,32591.0,2013,10.191666666666666,62.4,9.19,14249725.0,7.0,65.85188604589818
485,AR,Desha County,34.0,30241.0,2013,9.391666666666667,62.4,9.19,14249725.0,7.0,55.04106011138851
486,AR,Drew County,24.8,35249.0,2013,9.408333333333333,62.4,9.19,14249725.0,7.0,55.57924482338611
487,AR,Faulkner County,14.9,49936.0,2013,6.333333333333332,62.4,9.19,14249725.0,7.0,66.84427001569858
488,AR,Franklin County,20.7,38874.0,2013,6.725,62.4,9.19,14249725.0,7.0,67.47593436645397
489,AR,Fulton County,22.9,33439.0,2013,6.725,62.4,9.19,14249725.0,7.0,59.80080168776371
490,AR,Garland County,22.1,39057.0,2013,7.383333333333333,62.4,9.19,14249725.0,7.0,59.63281514980215
491,AR,Grant County,14.2,47089.0,2013,6.383333333333333,62.4,9.19,14249725.0,7.0,66.80372469635627
492,AR,Greene County,17.7,40840.0,2013,7.691666666666666,62.4,9.19,14249725.0,7.0,67.76170003281916
493,AR,Hempstead County,22.9,33715.0,2013,7.041666666666668,62.4,9.19,14249725.0,7.0,59.70719454494851
494,AR,Hot Spring County,18.5,39927.0,2013,7.1,62.4,9.19,14249725.0,7.0,67.530859375
495,AR,Howard County,21.5,32740.0,2013,6.2333333333333325,62.4,9.19,14249725.0,7.0,67.23233173076923
496,AR,Independence County,18.4,37761.0,2013,8.791666666666666,62.4,9.19,14249725.0,7.0,65.37456328532025
497,AR,Izard County,20.8,33308.0,2013,8.433333333333334,62.4,9.19,14249725.0,7.0,65.40022805017104
498,AR,Jackson County,27.5,32923.0,2013,10.625,62.4,9.19,14249725.0,7.0,54.73606557377049
499,AR,Jefferson County,25.8,36169.0,2013,10.075,62.4,9.19,14249725.0,7.0,55.15442508710801
500,AR,Johnson County,23.4,33634.0,2013,7.441666666666666,62.4,9.19,14249725.0,7.0,59.57695217508781
501,AR,Lafayette County,26.0,30642.0,2013,9.266666666666667,62.4,9.19,14249725.0,7.0,55.568241965973534
502,AR,Lawrence County,20.4,34740.0,2013,8.65,62.4,9.19,14249725.0,7.0,65.43717728055077
503,AR,Lee County,41.1,27068.0,2013,9.041666666666666,62.4,9.19,14249725.0,7.0,54.98874854578693
504,AR,Lincoln County,27.6,36062.0,2013,8.1,62.4,9.19,14249725.0,7.0,56.13781512605042
505,AR,Little River County,19.3,36310.0,2013,7.416666666666668,62.4,9.19,14249725.0,7.0,67.75776668746101
506,AR,Logan County,18.7,34090.0,2013,7.575,62.4,9.19,14249725.0,7.0,67.79115128449097
507,AR,Lonoke County,12.6,55648.0,2013,5.95,62.4,9.19,14249725.0,7.0,66.44150943396227
508,AR,Madison County,20.2,36358.0,2013,5.6416666666666675,62.4,9.19,14249725.0,7.0,66.8099967752338
509,AR,Marion County,19.0,34217.0,2013,7.5,62.4,9.19,14249725.0,7.0,67.77735849056603
510,AR,Miller County,21.4,40005.0,2013,6.275,62.4,9.19,14249725.0,7.0,67.25221318879855
511,AR,Mississippi County,25.6,34285.0,2013,11.05,62.4,9.19,14249725.0,7.0,54.68158253751705
512,AR,Monroe County,28.7,29870.0,2013,8.516666666666667,62.4,9.19,14249725.0,7.0,55.83228840125392
513,AR,Montgomery County,22.4,31763.0,2013,8.158333333333333,62.4,9.19,14249725.0,7.0,56.419743659667304
514,AR,Nevada County,21.1,33341.0,2013,7.4833333333333325,62.4,9.19,14249725.0,7.0,67.92413994169097
515,AR,Newton County,23.5,31824.0,2013,6.741666666666667,62.4,9.19,14249725.0,7.0,59.780614494351056
516,AR,Ouachita County,27.5,35006.0,2013,9.366666666666667,62.4,9.19,14249725.0,7.0,55.4131103074141
517,AR,Perry County,17.5,42328.0,2013,9.091666666666667,62.4,9.19,14249725.0,7.0,65.39161704794735
518,AR,Phillips County,36.6,25894.0,2013,11.108333333333333,62.4,9.19,14249725.0,7.0,53.878113537117905
519,AR,Pike County,21.9,35592.0,2013,8.5,62.4,9.19,14249725.0,7.0,65.46167763157895
520,AR,Poinsett County,24.7,34113.0,2013,8.208333333333334,62.4,9.19,14249725.0,7.0,56.23907318308432
521,AR,Polk County,24.4,31818.0,2013,6.966666666666668,62.4,9.19,14249725.0,7.0,59.69032943676939
522,AR,Pope County,20.0,39704.0,2013,7.133333333333333,62.4,9.19,14249725.0,7.0,67.65798525798526
523,AR,Prairie County,19.6,38921.0,2013,6.866666666666667,62.4,9.19,14249725.0,7.0,67.48513853904282
524,AR,Pulaski County,17.3,46526.0,2013,6.366666666666667,62.4,9.19,14249725.0,7.0,67.05394366197183
525,AR,Randolph County,22.6,33148.0,2013,9.258333333333333,62.4,9.19,14249725.0,7.0,55.83222600052315
526,AR,St. Francis County,37.3,29011.0,2013,10.141666666666667,62.4,9.19,14249725.0,7.0,54.42633058141577
527,AR,Saline County,10.3,54921.0,2013,5.6416666666666675,62.4,9.19,14249725.0,7.0,66.04511238891793
528,AR,Scott County,21.2,32404.0,2013,6.091666666666668,62.4,9.19,14249725.0,7.0,67.13196946564885
529,AR,Searcy County,25.9,27299.0,2013,7.775,62.4,9.19,14249725.0,7.0,59.41005939123979
530,AR,Sebastian County,22.1,41685.0,2013,7.2666666666666675,62.4,9.19,14249725.0,7.0,59.66572077185017
531,AR,Sevier County,22.2,33698.0,2013,8.041666666666666,62.4,9.19,14249725.0,7.0,56.496720859740975
532,AR,Sharp County,22.8,31224.0,2013,9.5,62.4,9.19,14249725.0,7.0,55.694117647058825
533,AR,Stone County,26.2,27522.0,2013,8.208333333333334,62.4,9.19,14249725.0,7.0,56.14981835795592
534,AR,Union County,21.0,38132.0,2013,8.375,62.4,9.19,14249725.0,7.0,65.3936170212766
535,AR,Van Buren County,18.9,35111.0,2013,9.483333333333333,62.4,9.19,14249725.0,7.0,65.55739870816207
536,AR,Washington County,20.9,43302.0,2013,5.216666666666667,62.4,9.19,14249725.0,7.0,66.57466496490109
537,AR,White County,17.2,43363.0,2013,7.6,62.4,9.19,14249725.0,7.0,67.67096774193548
538,AR,Woodruff County,28.0,29159.0,2013,9.266666666666667,62.4,9.19,14249725.0,7.0,55.43756708407871
539,AR,Yell County,19.7,34679.0,2013,6.383333333333333,62.4,9.19,14249725.0,7.0,67.22115015974441
540,AR,Arkansas County,20.4,36409.0,2014,5.25,60.7,9.27,15985616.0,7.0,64.87543859649124
541,AR,Ashley County,22.7,36176.0,2014,8.841666666666667,60.7,9.27,15985616.0,7.0,54.33680317040951
542,AR,Baxter County,14.9,37873.0,2014,6.55,60.7,9.27,15985616.0,7.0,65.24988344988346
543,AR,Benton County,11.9,57408.0,2014,4.516666666666667,60.7,9.27,15985616.0,7.0,63.974010152284265
544,AR,Boone County,16.9,39779.0,2014,5.841666666666668,60.7,9.27,15985616.0,7.0,65.04111396115793
545,AR,Bradley County,27.4,32734.0,2014,7.85,60.7,9.27,15985616.0,7.0,54.5981560283688
546,AR,Calhoun County,18.0,39493.0,2014,6.3583333333333325,60.7,9.27,15985616.0,7.0,65.39859733150873
547,AR,Carroll County,17.9,36964.0,2014,5.083333333333333,60.7,9.27,15985616.0,7.0,64.6590282813633
548,AR,Chicot County,32.1,29541.0,2014,10.233333333333333,60.7,9.27,15985616.0,7.0,52.9403937007874
549,AR,Clark County,21.5,38504.0,2014,6.658333333333332,60.7,9.27,15985616.0,7.0,58.158049718851736
550,AR,Clay County,19.9,33826.0,2014,7.666666666666668,60.7,9.27,15985616.0,7.0,63.46723095525998
551,AR,Cleburne County,15.2,40555.0,2014,8.083333333333334,60.7,9.27,15985616.0,7.0,63.33851109520401
552,AR,Cleveland County,16.6,43201.0,2014,6.675,60.7,9.27,15985616.0,7.0,65.46068743286789
553,AR,Columbia County,24.1,37495.0,2014,7.0,60.7,9.27,15985616.0,7.0,55.275562700964635
554,AR,Conway County,18.3,42348.0,2014,6.991666666666667,60.7,9.27,15985616.0,7.0,63.22943986820429
555,AR,Craighead County,22.3,42851.0,2014,5.333333333333333,60.7,9.27,15985616.0,7.0,58.548009650180944
