State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness,PopulationTotal,PopulationScore,Lottery Tickets Sold,Lottery Winnings,TotalCrime,StateCrime,CrimeScore
TX,Hale County,22.0,40118.0,2012,6.8583333333333325,66.6,8.14,191021620.0,0.0,61.37158533063817,36258,0.14,132762.11817210395,28510.0,118.0,156274.0,-27.37783636433444
TX,Hall County,24.3,28656.0,2012,7.75,66.6,8.14,191021620.0,0.0,60.72402496099844,3268,0.01,11966.093060467641,1562.0,1.0,156274.0,-0.020911987918655693
TX,Hamilton County,17.4,37386.0,2012,5.783333333333332,66.6,8.14,191021620.0,0.0,70.94061826024442,8249,0.03,30204.498670684687,4358.0,138.0,156274.0,-7.284397916480029
TX,Hansford County,13.2,51038.0,2012,3.3833333333333333,66.6,8.14,191021620.0,0.0,69.29306532663315,5534,0.02,20263.267746826168,3012.0,18.0,156274.0,-0.6374188924581184
TX,Hardeman County,18.3,34601.0,2012,5.866666666666667,66.6,8.14,191021620.0,0.0,71.04248275862071,4097,0.02,15001.555467789449,2412.0,96.0,156274.0,-2.5168102179505225
TX,Hardin County,12.9,52318.0,2012,8.408333333333333,66.6,8.14,191021620.0,0.0,69.14518967540086,55122,0.21,201834.44971820601,28226.0,461.0,156274.0,-162.60697236904412
TX,Harris County,18.6,51298.0,2012,6.6,66.6,8.14,191021620.0,0.0,61.728571428571435,4263094,16.34,15609724.45823783,3364828.0,59967.0,156274.0,-1635876.4599229558
TX,Harrison County,17.9,44958.0,2012,7.366666666666667,66.6,8.14,191021620.0,0.0,69.2094327176781,66256,0.25,242602.6504939853,34002.0,626.0,156274.0,-265.4072718430449
TX,Hartley County,11.7,61498.0,2012,3.325,66.6,8.14,191021620.0,0.0,69.1891846921797,6090,0.02,22299.114668986513,3244.0,18.0,156274.0,-0.7014602557047238
TX,Haskell County,24.7,31505.0,2012,5.275,66.6,8.14,191021620.0,0.0,64.426647206005,5885,0.02,21548.48765631948,3162.0,22.0,156274.0,-0.828480745357513
TX,Hays County,16.3,55819.0,2012,5.791666666666668,66.6,8.14,191021620.0,0.0,70.87329309694455,168519,0.65,617048.3587689553,96624.0,936.0,156274.0,-1009.3411827943229
TX,Hemphill County,8.6,60499.0,2012,2.908333333333333,66.6,8.14,191021620.0,0.0,68.77335264301229,4093,0.02,14986.909087054482,1912.0,84.0,156274.0,-2.200058870957421
TX,Henderson County,23.1,38017.0,2012,7.525,66.6,8.14,191021620.0,0.0,60.92399999999999,78992,0.3,289236.7267541187,40440.0,1361.0,156274.0,-687.9462482562678
TX,Hidalgo County,34.2,33393.0,2012,10.525,66.6,8.14,191021620.0,0.0,58.55181665735047,808334,3.1,2959791.881254605,1447852.0,6799.0,156274.0,-35168.12051908827
TX,Hill County,20.0,37610.0,2012,6.883333333333333,66.6,8.14,191021620.0,0.0,61.47910725356478,35157,0.13,128730.70187480439,17852.0,474.0,156274.0,-106.63589592638571
TX,Hockley County,16.8,46010.0,2012,5.241666666666667,66.6,8.14,191021620.0,0.0,70.5951606805293,23074,0.09,84487.64726965432,21682.0,80.0,156274.0,-11.81207366548498
TX,Hood County,11.6,56591.0,2012,6.466666666666668,66.6,8.14,191021620.0,0.0,68.6760147601476,52129,0.2,190875.2953332673,36472.0,556.0,156274.0,-185.4673458156827
TX,Hopkins County,17.4,40228.0,2012,6.425,66.6,8.14,191021620.0,0.0,68.94616998950681,35312,0.14,129298.24912828435,17916.0,144.0,156274.0,-32.538541280059384
TX,Houston County,25.5,33650.0,2012,7.0,66.6,8.14,191021620.0,0.0,61.1076923076923,23213,0.09,84996.60900019441,11734.0,197.0,156274.0,-29.262455686806504
TX,Howard County,20.9,42256.0,2012,5.566666666666666,66.6,8.14,191021620.0,0.0,64.40207808564232,35495,0.14,129968.32104690908,17994.0,199.0,156274.0,-45.19948935843455
TX,Hudspeth County,29.7,30043.0,2012,7.375,66.6,8.14,191021620.0,0.0,60.692043155765326,3357,0.01,12291.975031820644,1606.0,32.0,156274.0,-0.6874080141290297
TX,Hunt County,19.5,42821.0,2012,8.233333333333333,66.6,8.14,191021620.0,0.0,60.8109375,86979,0.33,318481.88748666306,54696.0,1393.0,156274.0,-775.3160922482306
TX,Hutchinson County,13.2,50752.0,2012,6.466666666666668,66.6,8.14,191021620.0,0.0,68.77016949152542,22022,0.08,80635.64913635813,11232.0,131.0,156274.0,-18.460409281134417
TX,Irion County,10.1,57551.0,2012,4.508333333333333,66.6,8.14,191021620.0,0.0,69.71699942954933,1573,0.01,5759.68922402558,846.0,36.0,156274.0,-0.36236354096010853
TX,Jack County,16.9,44064.0,2012,5.716666666666668,66.6,8.14,191021620.0,0.0,70.87170228445099,8992,0.03,32925.063892204715,4664.0,4.0,156274.0,-0.23015984744743206
TX,Jackson County,15.6,45363.0,2012,5.075,66.6,8.14,191021620.0,0.0,70.42926239419589,14271,0.05,52254.62486717677,7082.0,67.0,156274.0,-6.1184650037754205
TX,Jasper County,20.6,39219.0,2012,10.575,66.6,8.14,191021620.0,0.0,59.6121892542101,35854,0.14,131282.83371787233,18346.0,435.0,156274.0,-99.80220638109986
TX,Jeff Davis County,13.2,43065.0,2012,4.85,66.6,8.14,191021620.0,0.0,70.14681440443212,2296,0.01,8407.022541870778,1660.0,10.0,156274.0,-0.14692143286791148
TX,Jefferson County,21.1,41207.0,2012,10.975,66.6,8.14,191021620.0,0.0,59.38028059236164,251605,0.96,921275.6562053122,139692.0,557.0,156274.0,-896.7837580147689
TX,Jim Hogg County,24.7,34546.0,2012,6.525,66.6,8.14,191021620.0,0.0,61.43851080864691,5277,0.02,19322.237784604567,2412.0,8.0,156274.0,-0.2701409063567836
TX,Jim Wells County,20.1,43696.0,2012,6.133333333333333,66.6,8.14,191021620.0,0.0,64.25031766200762,41651,0.16,152509.10099802256,20974.0,476.0,156274.0,-126.86611976400425
TX,Johnson County,12.9,56659.0,2012,6.591666666666668,66.6,8.14,191021620.0,0.0,68.78125267208208,153415,0.59,561743.6251137218,88978.0,1222.0,156274.0,-1199.643766717432
TX,Jones County,26.6,38066.0,2012,7.158333333333332,66.6,8.14,191021620.0,0.0,60.95956553937299,19870,0.08,72755.89630094613,9830.0,68.0,156274.0,-8.646095959660597
TX,Karnes County,27.1,37292.0,2012,6.066666666666666,66.6,8.14,191021620.0,0.0,64.12150753768843,14859,0.06,54407.642835216844,7334.0,215.0,156274.0,-20.442843979164802
TX,Kaufman County,14.1,55044.0,2012,6.8916666666666675,66.6,8.14,191021620.0,0.0,68.91454942437474,106553,0.41,390153.9516132217,64910.0,1257.0,156274.0,-857.0659290732942
TX,Kendall County,8.9,68975.0,2012,5.3916666666666675,66.6,8.14,191021620.0,0.0,69.95760932944606,35551,0.14,130173.37037719863,18014.0,269.0,156274.0,-61.19520201697019
TX,Kenedy County,16.4,36236.0,2012,4.983333333333333,66.6,8.14,191021620.0,0.0,70.42197973499609,447,0.0,1636.7330471325076,180.0,19.0,156274.0,-0.054346852323483116
TX,Kent County,12.9,38627.0,2012,3.875,66.6,8.14,191021620.0,0.0,69.57988077496273,825,0.0,3020.8160265868432,334.0,16.0,156274.0,-0.08446702586482717
TX,Kerr County,18.4,40919.0,2012,5.808333333333334,66.6,8.14,191021620.0,0.0,64.39263339070567,49719,0.19,182050.85094045,25260.0,393.0,156274.0,-125.03402357397903
TX,Kimble County,18.9,38378.0,2012,4.858333333333333,66.6,8.14,191021620.0,0.0,64.66757278148017,4525,0.02,16568.718206430865,2588.0,25.0,156274.0,-0.7238888106786798
TX,King County,9.8,53263.0,2012,4.358333333333333,66.6,8.14,191021620.0,0.0,69.61671571512655,270,0.0,988.6306996102396,106.0,0.0,156274.0,0.0
TX,Kinney County,22.9,38870.0,2012,8.75,66.6,8.14,191021620.0,0.0,60.26903633491311,3639,0.01,13324.544873635783,1716.0,3.0,156274.0,-0.06985806980047865
TX,Kleberg County,24.3,39237.0,2012,6.841666666666668,66.6,8.14,191021620.0,0.0,61.26141289804656,32097,0.12,117526.22061255506,16562.0,207.0,156274.0,-42.515575207648105
TX,Knox County,21.1,33182.0,2012,5.233333333333333,66.6,8.14,191021620.0,0.0,64.50335443037974,3730,0.01,13657.750035356272,2260.0,17.0,156274.0,-0.405761675006719
TX,Lamar County,23.0,37943.0,2012,9.15,66.6,8.14,191021620.0,0.0,60.05412130637635,49656,0.19,181820.17044387426,35236.0,371.0,156274.0,-117.8850992487554
TX,Lamb County,20.3,34505.0,2012,7.85,66.6,8.14,191021620.0,0.0,60.93907637655418,13863,0.05,50760.69403221019,6912.0,120.0,156274.0,-10.645148905128172
TX,Lampasas County,16.3,48442.0,2012,7.1083333333333325,66.6,8.14,191021620.0,0.0,69.0748843004628,20054,0.08,73429.6298147546,9908.0,115.0,156274.0,-14.75747725149417
TX,La Salle County,34.4,32001.0,2012,4.45,66.6,8.14,191021620.0,0.0,64.62985842985843,7157,0.03,26206.03673003883,3692.0,56.0,156274.0,-2.5646748659405914
TX,Lavaca County,12.2,41606.0,2012,4.783333333333333,66.6,8.14,191021620.0,0.0,70.03611383709519,19528,0.07,71503.6307481065,9486.0,0.0,156274.0,0.0
TX,Lee County,14.1,49906.0,2012,5.358333333333333,66.6,8.14,191021620.0,0.0,70.48278372591004,16505,0.06,60434.628507655565,8222.0,130.0,156274.0,-13.730051064156545
TX,Leon County,16.7,42201.0,2012,7.35,66.6,8.14,191021620.0,0.0,69.1518711018711,16741,0.06,61298.764971018594,8314.0,243.0,156274.0,-26.03160474551109
TX,Liberty County,18.6,48441.0,2012,9.525,66.6,8.14,191021620.0,0.0,60.3008,76370,0.29,279636.0241823481,49338.0,1042.0,156274.0,-509.21804010903924
TX,Limestone County,21.9,36496.0,2012,6.841666666666668,66.6,8.14,191021620.0,0.0,61.386923746013316,23686,0.09,86728.5435221042,11934.0,352.0,156274.0,-53.351625990247896
TX,Lipscomb County,11.3,51003.0,2012,3.8333333333333335,66.6,8.14,191021620.0,0.0,69.46233480176211,3447,0.01,12621.518598357392,1636.0,12.0,156274.0,-0.26468894377823565
TX,Live Oak County,17.9,44573.0,2012,4.558333333333334,66.6,8.14,191021620.0,0.0,70.23313543599258,11655,0.04,42675.89186650868,5782.0,179.0,156274.0,-13.349917452679268
TX,Llano County,16.0,44316.0,2012,6.75,66.6,8.14,191021620.0,0.0,68.97362637362636,19266,0.07,70544.2928099662,9380.0,268.0,156274.0,-33.03996826087513
TX,Loving County,16.9,41252.0,2012,6.466666666666668,66.6,8.14,191021620.0,0.0,68.93851640513553,86,0.0,314.89718580178,38.0,2.0,156274.0,-0.0011006309430871418
TX,Lubbock County,22.0,41555.0,2012,5.316666666666666,66.6,8.14,191021620.0,0.0,64.45906040268457,285961,1.1,1047073.4203379395,1157214.0,0.0,156274.0,0.0
TX,Lynn County,20.2,34852.0,2012,6.033333333333332,66.6,8.14,191021620.0,0.0,64.27712833545107,5796,0.02,21222.60568496648,3128.0,51.0,156274.0,-1.891523861934807
TX,McCulloch County,21.3,36483.0,2012,5.358333333333333,66.6,8.14,191021620.0,0.0,64.45934667083463,8241,0.03,30175.205909214757,4356.0,35.0,156274.0,-1.845700500403138
TX,McLennan County,19.8,40855.0,2012,6.6,66.6,8.14,191021620.0,0.0,61.64999999999999,239368,0.92,876468.7159418659,133454.0,797.0,156274.0,-1220.7807824718122
TX,McMullen County,11.3,49866.0,2012,2.341666666666667,66.6,8.14,191021620.0,0.0,68.53970678069639,730,0.0,2672.9644841313884,304.0,46.0,156274.0,-0.21487899458643153
TX,Madison County,23.9,36579.0,2012,7.025,66.6,8.14,191021620.0,0.0,61.170816491511715,13746,0.05,50332.287395712425,6860.0,76.0,156274.0,-6.685027579763749
TX,Marion County,24.0,33330.0,2012,9.058333333333334,66.6,8.14,191021620.0,0.0,60.02374590370557,10374,0.04,37985.38843613565,5246.0,278.0,156274.0,-18.45458617556343
TX,Martin County,14.5,47358.0,2012,4.483333333333333,66.6,8.14,191021620.0,0.0,70.02449517120279,4980,0.02,18234.744015033302,2280.0,52.0,156274.0,-1.6570894710572455
TX,Mason County,15.6,42128.0,2012,5.175,66.6,8.14,191021620.0,0.0,70.48592057761729,4056,0.02,14851.430065256045,2396.0,32.0,156274.0,-0.830541228867246
TX,Matagorda County,19.7,40860.0,2012,10.083333333333334,66.6,8.14,191021620.0,0.0,59.93044208170117,36544,0.14,133809.33439465406,18634.0,304.0,156274.0,-71.08908711621895
TX,Maverick County,28.4,31313.0,2012,12.425,66.6,8.14,191021620.0,0.0,57.95652173913043,55765,0.21,204188.85542135188,38702.0,737.0,156274.0,-262.9919564354915
TX,Medina County,17.3,51345.0,2012,6.5,66.6,8.14,191021620.0,0.0,68.96239495798321,46796,0.18,171348.00821837323,23832.0,230.0,156274.0,-68.87313308675787
TX,Menard County,24.9,31608.0,2012,6.275,66.6,8.14,191021620.0,0.0,64.0940256615878,2204,0.01,8070.155784966548,1116.0,6.0,156274.0,-0.08462060227549048
TX,Midland County,9.8,61268.0,2012,3.85,66.6,8.14,191021620.0,0.0,69.36410256410254,147332,0.56,539470.1416110215,85724.0,597.0,156274.0,-562.8396534292333
TX,Milam County,22.1,38715.0,2012,8.541666666666666,66.6,8.14,191021620.0,0.0,60.439407125373926,24114,0.09,88295.70626074563,12310.0,200.0,156274.0,-30.86117972279458
TX,Mills County,20.1,39396.0,2012,5.4,66.6,8.14,191021620.0,0.0,64.47176470588235,4832,0.02,17692.827927839546,2718.0,44.0,156274.0,-1.3604822299294828
TX,Mitchell County,24.0,37395.0,2012,5.925,66.6,8.14,191021620.0,0.0,64.22406015037593,9329,0.04,34159.02146912565,4808.0,28.0,156274.0,-1.671500057591154
TX,Montague County,17.3,45996.0,2012,5.375,66.6,8.14,191021620.0,0.0,70.70088202866593,19477,0.07,71316.88939373568,9468.0,191.0,156274.0,-23.805028347645802
TX,Montgomery County,12.5,65874.0,2012,5.916666666666668,66.6,8.14,191021620.0,0.0,70.61583710407241,484565,1.86,1774280.870209762,260066.0,6597.0,156274.0,-20455.579974915854
TX,Moore County,13.9,47445.0,2012,4.3,66.6,8.14,191021620.0,0.0,69.88406593406593,22430,0.09,82129.57997132471,11406.0,86.0,156274.0,-12.343576026722296
TX,Morris County,22.7,35294.0,2012,9.691666666666666,66.6,8.14,191021620.0,0.0,59.808103936197575,12703,0.05,46513.2436190699,6422.0,125.0,156274.0,-10.160839295084276
TX,Motley County,17.5,36772.0,2012,5.941666666666666,66.6,8.14,191021620.0,0.0,71.0356558833985,1197,0.0,4382.929434938728,492.0,26.0,156274.0,-0.19915021052766294
TX,Nacogdoches County,24.3,35183.0,2012,6.6083333333333325,66.6,8.14,191021620.0,0.0,61.40455648422754,65866,0.25,241174.6283723261,33832.0,523.0,156274.0,-220.4328167193519
TX,Navarro County,20.3,40624.0,2012,7.216666666666668,66.6,8.14,191021620.0,0.0,61.276014536644446,48163,0.18,176353.40883454806,24606.0,601.0,156274.0,-185.22571253055528
TX,Newton County,21.0,35830.0,2012,10.983333333333333,66.6,8.14,191021620.0,0.0,59.38843147472642,14434,0.06,52851.46488212665,7148.0,67.0,156274.0,-6.188348669644343
TX,Nolan County,20.9,34941.0,2012,5.908333333333332,66.6,8.14,191021620.0,0.0,64.29690705626359,14932,0.06,54674.93928362999,7360.0,63.0,156274.0,-6.019657780564906
TX,Nueces County,17.5,48066.0,2012,6.541666666666668,66.6,8.14,191021620.0,0.0,68.98084922010398,347939,1.33,1274011.766635878,1189420.0,273.0,156274.0,-607.8256587788115
TX,Ochiltree County,11.3,55700.0,2012,3.8333333333333335,66.6,8.14,191021620.0,0.0,69.46233480176211,10612,0.04,38856.848089866166,5344.0,60.0,156274.0,-4.074382174897936
TX,Oldham County,14.0,49048.0,2012,4.225,66.6,8.14,191021620.0,0.0,69.84554183813442,2046,0.01,7491.6237459353715,1050.0,28.0,156274.0,-0.3665868922533499
TX,Orange County,16.8,49238.0,2012,10.383333333333333,66.6,8.14,191021620.0,0.0,69.80858369098712,82887,0.32,303498.6399947923,42284.0,734.0,156274.0,-389.310173157403
TX,Palo Pinto County,19.0,40817.0,2012,6.675,66.6,8.14,191021620.0,0.0,61.66037000973709,27867,0.11,102037.67298532792,14088.0,173.0,156274.0,-30.84960390084083
TX,Panola County,13.9,50916.0,2012,6.816666666666666,66.6,8.14,191021620.0,0.0,68.8868463395012,24001,0.09,87881.9460049828,12268.0,408.0,156274.0,-62.6617863496167
TX,Parker County,10.8,63720.0,2012,5.9,66.6,8.14,191021620.0,0.0,70.41556886227546,119482,0.46,437494.7157438172,71638.0,1241.0,156274.0,-948.8280968043308
TX,Parmer County,14.4,44256.0,2012,4.066666666666666,66.6,8.14,191021620.0,0.0,69.771119133574,10184,0.04,37289.68535122474,5166.0,51.0,156274.0,-3.323547103164954
TX,Pecos County,19.3,42378.0,2012,5.1,66.6,8.14,191021620.0,0.0,64.58299180327869,15568,0.06,57003.713820489655,7630.0,54.0,156274.0,-5.379474512714848
TX,Polk County,17.8,40254.0,2012,8.0,66.6,8.14,191021620.0,0.0,69.35968992248061,45510,0.17,166639.19681208147,23294.0,66.0,156274.0,-19.22047173554142
TX,Potter County,23.4,35754.0,2012,5.333333333333333,66.6,8.14,191021620.0,0.0,64.42830626450115,122739,0.47,449420.5312572637,63008.0,201.0,156274.0,-157.867201197896
TX,Presidio County,21.7,32861.0,2012,13.183333333333335,66.6,8.14,191021620.0,0.0,58.39899665551839,7619,0.03,27897.693704927467,3888.0,6.0,156274.0,-0.2925246682109628
TX,Rains County,17.1,41349.0,2012,6.933333333333334,66.6,8.14,191021620.0,0.0,69.06657420249653,10939,0.04,40054.18971494967,5484.0,206.0,156274.0,-14.419762724445524
TX,Randall County,11.3,56716.0,2012,4.4,66.6,8.14,191021620.0,0.0,69.76687898089172,124975,0.48,457607.85808810993,74148.0,368.0,156274.0,-294.2959161472798
TX,Reagan County,9.4,56680.0,2012,3.375,66.6,8.14,191021620.0,0.0,69.08336594911937,3477,0.01,12731.366453869641,2150.0,20.0,156274.0,-0.4449876498969758
TX,Real County,21.5,33598.0,2012,9.308333333333334,66.6,8.14,191021620.0,0.0,60.104057343792256,3352,0.01,12273.667055901937,1600.0,20.0,156274.0,-0.4289901071195464
TX,Red River County,20.8,33153.0,2012,10.633333333333333,66.6,8.14,191021620.0,0.0,59.56373276776245,12723,0.05,46586.475522744724,6430.0,145.0,156274.0,-11.805130731919578
TX,Reeves County,28.2,34431.0,2012,6.683333333333334,66.6,8.14,191021620.0,0.0,61.19713330148112,14265,0.05,52232.655296074314,7076.0,112.0,156274.0,-10.223581657857354
TX,Refugio County,15.9,40970.0,2012,5.9833333333333325,66.6,8.14,191021620.0,0.0,70.94737242955064,7256,0.03,26568.534653229253,3738.0,44.0,156274.0,-2.0429757989172863
TX,Roberts County,8.1,60857.0,2012,4.95,66.6,8.14,191021620.0,0.0,69.67241379310343,942,0.0,3449.222663084613,388.0,22.0,156274.0,-0.13261323060777863
TX,Robertson County,17.9,39771.0,2012,7.991666666666667,66.6,8.14,191021620.0,0.0,69.36248793047956,16455,0.06,60251.548748468485,8200.0,187.0,156274.0,-19.69031956691452
TX,Rockwall County,6.7,85164.0,2012,6.1416666666666675,66.6,8.14,191021620.0,0.0,69.80434782608695,82710,0.32,302850.53764727,42208.0,0.0,156274.0,0.0
TX,Runnels County,20.0,35593.0,2012,5.5,66.6,8.14,191021620.0,0.0,64.44313725490196,10335,0.04,37842.586223969716,15234.0,22.0,156274.0,-1.4549445205216478
TX,Rusk County,18.2,44478.0,2012,6.25,66.6,8.14,191021620.0,0.0,71.2523517382413,53793,0.21,196968.18971901335,27668.0,791.0,156274.0,-272.27986101334835
TX,Sabine County,20.7,35805.0,2012,14.45,66.6,8.14,191021620.0,0.0,58.09032716927453,10524,0.04,38534.62771369689,5310.0,97.0,156274.0,-6.532295839359074
TX,San Augustine County,23.9,31714.0,2012,12.033333333333333,66.6,8.14,191021620.0,0.0,58.59638218923933,8789,0.03,32181.760069905165,4582.0,138.0,156274.0,-7.761252671589644
TX,San Jacinto County,19.6,42160.0,2012,8.183333333333334,66.6,8.14,191021620.0,0.0,60.826994601079775,26942,0.1,98650.69744036693,13504.0,784.0,156274.0,-135.16341809897997
TX,San Patricio County,16.5,48287.0,2012,7.55,66.6,8.14,191021620.0,0.0,69.18991683991683,65260,0.25,238955.70169097863,33582.0,390.0,156274.0,-162.86394409818652
TX,San Saba County,21.1,37107.0,2012,6.191666666666666,66.6,8.14,191021620.0,0.0,64.20651908396945,5990,0.02,21932.95515061235,3208.0,13.0,156274.0,-0.4982914624313705
TX,Schleicher County,15.7,47322.0,2012,3.975,66.6,8.14,191021620.0,0.0,69.77191867852605,3259,0.01,11933.138703813966,2060.0,16.0,156274.0,-0.3336703482345112
TX,Scurry County,15.6,49340.0,2012,4.45,66.6,8.14,191021620.0,0.0,70.06234413965086,17125,0.07,62704.81752157537,8474.0,87.0,156274.0,-9.533735618209043
TX,Shackelford County,13.5,48779.0,2012,3.4833333333333334,66.6,8.14,191021620.0,0.0,69.36889106967615,3361,0.01,12306.62141255561,1606.0,32.0,156274.0,-0.6882270883192342
TX,Shelby County,19.2,37122.0,2012,7.216666666666668,66.6,8.14,191021620.0,0.0,61.35482649842271,26062,0.1,95428.49367867429,23136.0,332.0,156274.0,-55.36803307012043
TX,Sherman County,13.0,46196.0,2012,4.158333333333333,66.6,8.14,191021620.0,0.0,69.75055852355511,3039,0.01,11127.587763390808,1970.0,1.0,156274.0,-0.019446613000243165
TX,Smith County,17.2,46305.0,2012,6.9833333333333325,66.6,8.14,191021620.0,0.0,69.08339076498966,214811,0.82,786550.9230147228,120944.0,2200.0,156274.0,-3024.074382174898
TX,Somervell County,11.4,52988.0,2012,6.6,66.6,8.14,191021620.0,0.0,68.69,8554,0.03,31321.285201725885,4476.0,113.0,156274.0,-6.18530273749952
TX,Starr County,43.6,23358.0,2012,14.441666666666665,66.6,8.14,191021620.0,0.0,55.751643933955485,61970,0.24,226909.0535364687,31500.0,442.0,156274.0,-175.2738139421785
TX,Stephens County,20.2,40805.0,2012,5.8916666666666675,66.6,8.14,191021620.0,0.0,64.31935483870967,9614,0.04,35202.57609649201,4932.0,34.0,156274.0,-2.091685117166003
TX,Sterling County,12.0,51059.0,2012,3.4916666666666667,66.6,8.14,191021620.0,0.0,69.30467993544916,1191,0.0,4360.9598638362795,486.0,3.0,156274.0,-0.02286368813750208
TX,Stonewall County,16.7,39054.0,2012,4.3,66.6,8.14,191021620.0,0.0,70.01952380952379,1452,0.01,5316.636206792844,602.0,11.0,156274.0,-0.10220510129644086
TX,Sutton County,13.1,60695.0,2012,4.816666666666666,66.6,8.14,191021620.0,0.0,70.12176744186046,3916,0.02,14338.806739532214,1838.0,2.0,156274.0,-0.050117102013130785
TX,Swisher County,21.1,37076.0,2012,5.9,66.6,8.14,191021620.0,0.0,64.29462962962963,7845,0.03,28725.214216453067,3980.0,64.0,156274.0,-3.2128185110766987
TX,Tarrant County,15.5,56030.0,2012,6.458333333333332,66.6,8.14,191021620.0,0.0,68.87941176470589,1882205,7.22,6891872.762814411,2043056.0,1372.0,156274.0,-16524.727465861244
TX,Taylor County,18.9,43181.0,2012,5.625,66.6,8.14,191021620.0,0.0,64.43256880733945,134084,0.51,490961.3286168124,78872.0,179.0,156274.0,-153.58304004504907
TX,Terrell County,17.1,37395.0,2012,4.65,66.6,8.14,191021620.0,0.0,70.25586206896551,921,0.0,3372.3291642260388,380.0,5.0,156274.0,-0.029467473796024928
TX,Terry County,23.3,34928.0,2012,6.5,66.6,8.14,191021620.0,0.0,61.51778523489932,12632,0.05,46253.270361024246,1006396.0,52.0,156274.0,-4.203283975581351
TX,Throckmorton County,12.9,41149.0,2012,5.291666666666667,66.6,8.14,191021620.0,0.0,70.35240494732021,1610,0.01,5895.168245824021,672.0,6.0,156274.0,-0.06181450529198715
TX,Titus County,19.5,39312.0,2012,7.458333333333332,66.6,8.14,191021620.0,0.0,61.20510046367851,32612,0.13,119411.94213218195,26778.0,299.0,156274.0,-62.39673906088024
TX,Tom Green County,16.6,43393.0,2012,5.3,66.6,8.14,191021620.0,0.0,70.61735159817351,113307,0.43,414884.36548421264,58150.0,305.0,156274.0,-221.14129669682737
TX,Travis County,18.0,57293.0,2012,5.458333333333332,66.6,8.14,191021620.0,0.0,70.78827708703375,1096886,4.21,4016352.4947136194,607058.0,3630.0,156274.0,-25478.941986510872
TX,Trinity County,19.7,33771.0,2012,8.158333333333333,66.6,8.14,191021620.0,0.0,60.83084056236914,14372,0.06,52624.445980734665,7128.0,142.0,156274.0,-13.059267696481822
TX,Tyler County,21.1,39255.0,2012,10.616666666666667,66.6,8.14,191021620.0,0.0,59.53709931686811,21504,0.08,78738.94283117997,11022.0,320.0,156274.0,-44.033428465387715
TX,Upshur County,16.7,43356.0,2012,6.691666666666666,66.6,8.14,191021620.0,0.0,68.9886889918062,39918,0.15,146163.5565445983,30248.0,747.0,156274.0,-190.81066588172055
TX,Upton County,16.0,49846.0,2012,4.0,66.6,8.14,191021620.0,0.0,69.8,3263,0.01,11947.785084548934,2060.0,18.0,156274.0,-0.37583987099581506
TX,Uvalde County,26.2,32920.0,2012,7.9,66.6,8.14,191021620.0,0.0,60.53020527859237,26746,0.1,97933.02478435358,13422.0,137.0,156274.0,-23.447291296056925
TX,Val Verde County,21.3,39864.0,2012,7.558333333333334,66.6,8.14,191021620.0,0.0,61.02128212532486,48976,0.19,179330.28571892995,24948.0,124.0,156274.0,-38.86138449134213
TX,Van Zandt County,19.0,42563.0,2012,6.883333333333333,66.6,8.14,191021620.0,0.0,61.547198969736,52207,0.2,191160.89975759923,36500.0,781.0,156274.0,-260.9113928100644
TX,Victoria County,16.7,49012.0,2012,5.558333333333334,66.6,8.14,191021620.0,0.0,70.77031074503931,89116,0.34,326306.7163943189,45792.0,0.0,156274.0,0.0
TX,Walker County,23.9,38024.0,2012,6.916666666666668,66.6,8.14,191021620.0,0.0,61.23574905354245,68609,0.26,251218.3839613293,35186.0,457.0,156274.0,-200.63678538976413
TX,Waller County,19.7,47015.0,2012,6.966666666666668,66.6,8.14,191021620.0,0.0,61.453375,44335,0.17,162336.82247118506,22800.0,285.0,156274.0,-80.85462073025583
TX,Ward County,17.7,46047.0,2012,4.791666666666667,66.6,8.14,191021620.0,0.0,70.37084105224156,10823,0.04,39629.44467363564,5432.0,150.0,156274.0,-10.388484328807095
TX,Washington County,15.1,45657.0,2012,5.583333333333332,66.6,8.14,191021620.0,0.0,70.67614826752619,33930,0.13,124237.92458435346,27334.0,224.0,156274.0,-48.63457772886085
TX,Webb County,31.3,35974.0,2012,6.441666666666666,66.6,8.14,191021620.0,0.0,61.25778317509384,260595,1.0,954193.3969071496,1144362.0,355.0,156274.0,-591.9809117319579
TX,Wharton County,17.8,40716.0,2012,6.7333333333333325,66.6,8.14,191021620.0,0.0,69.04266304347826,41136,0.16,150623.3794783956,20758.0,384.0,156274.0,-101.08030766474269
TX,Wheeler County,12.4,47012.0,2012,4.333333333333333,66.6,8.14,191021620.0,0.0,69.81115537848605,5589,0.02,20464.65548193196,3032.0,10.0,156274.0,-0.3576410663322113
TX,Wichita County,16.4,43791.0,2012,6.041666666666668,66.6,8.14,191021620.0,0.0,71.01515038989973,131701,0.5,482235.7472939561,1077868.0,183.0,156274.0,-154.2245223133727
TX,Wilbarger County,17.1,37304.0,2012,5.9833333333333325,66.6,8.14,191021620.0,0.0,71.03241877256319,13289,0.05,48658.9383967425,6674.0,41.0,156274.0,-3.48649807389585
TX,Willacy County,38.6,29225.0,2012,15.7,66.6,8.14,191021620.0,0.0,55.439410681399615,22208,0.09,81316.70584053406,11316.0,309.0,156274.0,-43.91179594814236
