State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness,PopulationTotal,PopulationScore,Lottery Tickets Sold,Lottery Winnings
OR,Josephine County,17.0,46578.0,2018,5.391666666666668,49.885,0.0,48006640.0,8.0,45.79158727205061,87150,2.08,500226.2945474841,73717.76
OR,Klamath County,18.5,45374.0,2018,6.15,49.885,0.0,48006640.0,8.0,45.26938133874239,67687,1.62,388511.958680844,50351.6
OR,Lake County,18.3,44847.0,2018,5.441666666666666,49.885,0.0,48006640.0,8.0,45.6905809055809,7835,0.19,44971.57794354031,5750.0
OR,Lane County,18.1,53161.0,2018,4.341666666666667,49.885,0.0,48006640.0,8.0,48.134145933902715,378549,9.05,2172807.3846776313,300702.0
OR,Lincoln County,13.6,49265.0,2018,4.733333333333333,49.885,0.0,48006640.0,8.0,51.64063636363636,49224,1.18,282537.4540769404,36503.76
OR,Linn County,12.7,54292.0,2018,4.558333333333334,49.885,0.0,48006640.0,8.0,53.2393698696282,127451,3.05,731547.2342670269,103820.16
OR,Malheur County,21.0,42624.0,2018,4.425,49.885,0.0,48006640.0,8.0,48.0575663716814,30553,0.73,175369.06457038762,22538.16
OR,Marion County,14.5,56408.0,2018,4.166666666666667,49.885,0.0,48006640.0,8.0,48.266696428571436,345412,8.26,1982606.5961243324,1195944.8
OR,Morrow County,15.4,55343.0,2018,4.175,49.885,0.0,48006640.0,8.0,48.24272669220945,11360,0.27,65204.4831446864,8061.04
OR,Multnomah County,12.0,70756.0,2018,3.558333333333333,49.885,0.0,48006640.0,8.0,52.62950990894482,809072,19.35,4643936.759404728,1559950.16
OR,Polk County,12.7,62389.0,2018,4.241666666666667,49.885,0.0,48006640.0,8.0,53.064685194294135,84992,2.03,487839.7386824988,72231.04
OR,Sherman County,13.9,58838.0,2018,3.933333333333333,49.885,0.0,48006640.0,8.0,52.950794392523356,1700,0.04,9757.713146652013,1207.04
OR,Tillamook County,13.2,52486.0,2018,4.233333333333333,49.885,0.0,48006640.0,8.0,53.090353728489475,26710,0.64,153310.89302769135,19378.88
OR,Umatilla County,15.8,53917.0,2018,4.775,49.885,0.0,48006640.0,8.0,46.21817132442285,77421,1.85,444383.4761923209,57437.44
OR,Union County,13.9,50616.0,2018,5.216666666666667,49.885,0.0,48006640.0,8.0,51.78155623365301,26701,0.64,153259.2345463267,28577.04
OR,Wallowa County,14.5,48137.0,2018,5.8583333333333325,49.885,0.0,48006640.0,8.0,45.712466230045024,7058,0.17,40511.72905239407,5094.96
OR,Wasco County,13.4,52269.0,2018,4.175,49.885,0.0,48006640.0,8.0,53.06821479374111,26432,0.63,151715.2199366506,19215.12
OR,Washington County,8.8,82819.0,2018,3.3666666666666667,49.885,0.0,48006640.0,8.0,52.32006849315069,596904,14.27,3426128.240052455,472609.52
OR,Wheeler County,19.2,39579.0,2018,3.325,49.885,0.0,48006640.0,8.0,48.46790788013318,1351,0.03,7754.512035956983,999.12
OR,Yamhill County,12.2,61776.0,2018,3.6,49.885,0.0,48006640.0,8.0,52.664746835443026,106367,2.54,610528.631923491,88012.72
OR,Baker County,13.6,48530.0,2019,4.533333333333333,48.05,0.0,27447690.0,8.0,44.65,16124,0.38,52464.93007506158,6532.0
OR,Benton County,16.5,69148.0,2019,2.975,48.05,0.0,27447690.0,8.0,46.78973042362002,93053,2.21,302779.65382502513,48027.68
OR,Clackamas County,7.2,80539.0,2019,3.35,48.05,0.0,27447690.0,8.0,50.336255924170615,418187,9.91,1360713.948976667,185898.88
OR,Clatsop County,12.0,59339.0,2019,3.7,48.05,0.0,27447690.0,8.0,50.878025477707006,40224,0.95,130882.49487343569,25846.48
OR,Columbia County,8.6,72285.0,2019,4.433333333333334,48.05,0.0,27447690.0,8.0,49.512659846547315,52354,1.24,170351.584541663,21826.08
OR,Coos County,15.6,49504.0,2019,4.775,48.05,0.0,27447690.0,8.0,44.3940490797546,64487,1.53,209830.4357324793,26992.8
OR,Crook County,10.9,58739.0,2019,5.133333333333333,48.05,0.0,27447690.0,8.0,49.79490644490645,24404,0.58,79406.73242072704,10212.0
OR,Curry County,13.4,51267.0,2019,5.116666666666667,48.05,0.0,27447690.0,8.0,44.34720972097209,22925,0.54,74594.3017843455,9240.48
OR,Deschutes County,9.2,71880.0,2019,3.858333333333333,48.05,0.0,27447690.0,8.0,50.768315252074025,197692,4.69,643258.3078888039,92485.76
OR,Douglas County,11.8,48940.0,2019,4.8,48.05,0.0,27447690.0,8.0,49.75602409638554,110980,2.63,361111.25897608127,55831.12
OR,Gilliam County,10.9,61205.0,2019,3.575,48.05,0.0,27447690.0,8.0,50.74205526770293,1912,0.05,6221.34373006188,645.84
OR,Grant County,15.3,49792.0,2019,6.775,48.05,0.0,27447690.0,8.0,43.35430351075877,7199,0.17,23424.400372759137,3107.76
OR,Harney County,14.2,39874.0,2019,5.183333333333334,48.05,0.0,27447690.0,8.0,44.25275150472915,7393,0.18,24055.645500181734,3174.0
OR,Hood River County,8.4,68835.0,2019,3.1333333333333333,48.05,0.0,27447690.0,8.0,50.33208092485549,23382,0.55,76081.3070587379,9391.36
OR,Jackson County,13.6,56367.0,2019,4.275,48.05,0.0,27447690.0,8.0,46.423706293706296,220944,5.24,718916.6156353514,102302.16
OR,Jefferson County,15.0,52543.0,2019,5.0,48.05,0.0,27447690.0,8.0,44.3,24658,0.58,80233.20799992983,10294.8
OR,Josephine County,15.9,47533.0,2019,4.875,48.05,0.0,27447690.0,8.0,44.318953068592045,87487,2.07,284668.77558155,36724.56
OR,Klamath County,16.7,53030.0,2019,6.033333333333332,48.05,0.0,27447690.0,8.0,43.61788856304985,68238,1.62,222035.59280960384,28461.12
OR,Lake County,17.0,47867.0,2019,5.333333333333333,48.05,0.0,27447690.0,8.0,43.99029850746268,7869,0.19,25604.4737509712,3341.44
OR,Lane County,13.9,57212.0,2019,3.983333333333333,48.05,0.0,27447690.0,8.0,46.50195712954334,382067,9.06,1243185.2170049958,170650.8
OR,Lincoln County,14.6,52276.0,2019,4.275,48.05,0.0,27447690.0,8.0,46.39662251655629,49962,1.18,162568.39719735965,21003.6
OR,Linn County,12.6,61084.0,2019,4.266666666666667,48.05,0.0,27447690.0,8.0,51.23735177865613,129749,3.08,422182.598133786,54447.44
OR,Malheur County,21.0,42019.0,2019,4.058333333333334,48.05,0.0,27447690.0,8.0,46.349467908214166,30571,0.72,99473.169022867,12506.48
OR,Marion County,12.2,64058.0,2019,3.866666666666666,48.05,0.0,27447690.0,8.0,50.98609958506225,347818,8.25,1131744.4212880037,156048.56
OR,Morrow County,12.7,59781.0,2019,4.058333333333334,48.05,0.0,27447690.0,8.0,51.125534559920425,11603,0.28,37754.31553342468,4798.72
OR,Multnomah County,12.0,72469.0,2019,3.2333333333333334,48.05,0.0,27447690.0,8.0,50.597045951859954,812855,19.27,2644900.8146963646,92361885.68
OR,Polk County,9.4,69757.0,2019,3.983333333333333,48.05,0.0,27447690.0,8.0,50.84775840597757,86085,2.04,280106.8906916197,36246.16
OR,Sherman County,12.5,60035.0,2019,3.45,48.05,0.0,27447690.0,8.0,50.75376175548589,1780,0.04,5791.836736145474,793.04
OR,Tillamook County,12.0,52298.0,2019,3.825,48.05,0.0,27447690.0,8.0,50.95047393364929,27036,0.64,87970.84157215114,11293.92
OR,Umatilla County,13.9,58286.0,2019,4.733333333333333,48.05,0.0,27447690.0,8.0,44.51905187835422,77950,1.85,253636.8952710897,41828.72
OR,Union County,13.6,54264.0,2019,4.741666666666667,48.05,0.0,27447690.0,8.0,44.53414357110404,26835,0.64,87316.81955868752,20425.84
OR,Wallowa County,12.3,52106.0,2019,5.741666666666667,48.05,0.0,27447690.0,8.0,50.007205542725174,7208,0.17,23453.684940526164,3107.76
OR,Wasco County,12.2,56993.0,2019,4.091666666666667,48.05,0.0,27447690.0,8.0,51.114040920716114,26682,0.63,86818.98190664806,10986.64
OR,Washington County,8.2,85665.0,2019,3.058333333333333,48.05,0.0,27447690.0,8.0,50.27753515914137,601592,14.26,1957484.632455746,272470.88
OR,Wheeler County,17.7,42747.0,2019,4.183333333333334,48.05,0.0,27447690.0,8.0,46.358187357197245,1332,0.03,4334.116029520096,907.12
OR,Yamhill County,10.6,71815.0,2019,3.3583333333333334,48.05,0.0,27447690.0,8.0,50.60032835820896,107100,2.54,348486.35642762936,44653.12
OR,Linn County,16.1,47617.0,2015,6.55,61.7,0.0,15150759.0,8.0,64.02792494481237,120236,2.99,226812.8751593708,28972.64
OR,Malheur County,25.8,36612.0,2015,6.208333333333332,61.7,0.0,15150759.0,8.0,59.197917209060144,30211,0.75,56989.95119132166,7019.6
OR,Marion County,15.65,52254.0,2015,5.866666666666667,61.7,0.0,15150759.0,8.0,65.96707978311387,329060,8.19,620737.9212543877,89734.96
OR,Morrow County,15.55,52713.5,2015,5.6083333333333325,61.7,0.0,15150759.0,8.0,65.82176053564396,11130,0.28,20995.602818821295,2846.48
OR,Multnomah County,16.4,57905.5,2015,4.791666666666667,61.7,0.0,15150759.0,8.0,59.845890680298865,790008,19.67,1490269.0199183624,202593.2
OR,Polk County,13.1,53922.0,2015,5.491666666666667,61.7,0.0,15150759.0,8.0,65.56952039444195,78962,1.97,148953.70977356398,18917.04
OR,Sherman County,13.2,55246.5,2015,5.933333333333334,61.7,0.0,15150759.0,8.0,65.79337979094078,1689,0.04,3186.1251716971396,323.84
OR,Wallowa County,15.2,43046.5,2015,7.683333333333334,61.7,0.0,15150759.0,8.0,64.25178441369265,6813,0.17,12852.02533734317,1996.4
OR,Umatilla County,16.85,47223.5,2015,6.225,61.7,0.0,15150759.0,8.0,59.42716684723728,76467,1.9,144247.1483150771,18239.92
OR,Union County,16.85,46075.0,2015,6.0,61.7,0.0,15150759.0,8.0,59.48774617067834,25703,0.64,48486.07181061669,6114.32
OR,Wasco County,15.5,47286.0,2015,5.516666666666668,61.7,0.0,15150759.0,8.0,65.76859635210151,25457,0.63,48022.01805559153,6072.0
OR,Washington County,10.75,70946.0,2015,4.575,61.7,0.0,15150759.0,8.0,64.90921696574226,572664,14.26,1080271.8681614983,149141.2
OR,Wheeler County,21.450000000000006,34364.0,2015,5.0,61.7,0.0,15150759.0,8.0,59.67258979206049,1326,0.03,2501.3629234283053,253.92000000000002
OR,Yamhill County,13.55,56773.0,2015,5.141666666666667,61.7,0.0,15150759.0,8.0,65.42730717788675,101381,2.52,191244.8525943326,24387.36
OR,Lincoln County,19.200000000000006,41008.5,2015,6.508333333333333,61.7,0.0,15150759.0,8.0,56.839319286871955,46999,1.17,88658.79037572166,11367.52
OR,Tillamook County,15.2,43944.0,2015,5.491666666666667,61.7,0.0,15150759.0,8.0,65.73415223519936,25561,0.64,48218.20338291924,6090.4
OR,Lane County,18.35,46454.5,2015,5.658333333333332,61.7,0.0,15150759.0,8.0,59.537617146824026,361946,9.01,682773.9854322635,97474.0
OR,Josephine County,19.3,38075.5,2015,7.55,61.7,0.0,15150759.0,8.0,56.27299813780261,84528,2.1,159453.3975803528,20490.24
OR,Klamath County,20.45,41956.0,2015,7.625,61.7,0.0,15150759.0,8.0,56.14590382902938,65670,1.64,123879.71582318009,15906.8
OR,Lake County,17.25,40211.5,2015,7.5,61.7,0.0,15150759.0,8.0,56.472727272727276,7779,0.19,14674.285204637094,2178.56
OR,Baker County,19.1,40571.5,2015,6.6,61.7,0.0,15150759.0,8.0,56.79494163424125,15882,0.4,29959.76315979513,3976.24
OR,Clackamas County,9.1,70007.5,2015,4.991666666666667,61.7,0.0,15150759.0,8.0,64.92347723240687,399647,9.95,753893.0529859365,106812.0
OR,Clatsop County,14.15,47515.0,2015,5.341666666666667,61.7,0.0,15150759.0,8.0,65.57778965369816,37797,0.94,71300.16170197561,8710.56
OR,Columbia County,11.5,60286.0,2015,7.0,61.7,0.0,15150759.0,8.0,63.87567567567568,49646,1.24,93652.08423568751,11895.6
OR,Coos County,18.65,40679.5,2015,7.2666666666666675,61.7,0.0,15150759.0,8.0,56.470803858520895,62643,1.56,118169.59095951683,15303.28
OR,Crook County,16.25,41752.5,2015,8.166666666666666,61.7,0.0,15150759.0,8.0,56.264846416382255,21455,0.53,40472.65574823099,5089.44
OR,Curry County,15.6,40603.0,2015,8.066666666666666,61.7,0.0,15150759.0,8.0,64.35859154929578,22293,0.56,42053.45675112157,5253.2
OR,Benton County,18.65,55128.0,2015,4.116666666666667,61.7,0.0,15150759.0,8.0,60.0138543191801,88333,2.2,166631.13960421755,21430.48
OR,Douglas County,17.75,42353.0,2015,7.333333333333332,61.7,0.0,15150759.0,8.0,56.51063122923589,107164,2.67,202153.88863218017,25999.2
OR,Gilliam County,11.95,48853.0,2015,6.316666666666666,61.7,0.0,15150759.0,8.0,63.76617244525548,1868,0.05,3523.7903023861795,364.32
OR,Grant County,16.4,42806.5,2015,8.525,61.7,0.0,15150759.0,8.0,56.090772316950854,7207,0.18,13595.265904334687,1611.84
OR,Harney County,18.85,39093.0,2015,7.041666666666668,61.7,0.0,15150759.0,8.0,56.5734309623431,7150,0.18,13487.741253780077,2062.64
OR,Hood River County,12.65,54002.0,2015,4.625,61.7,0.0,15150759.0,8.0,65.08675832127352,22927,0.57,43249.43268886935,14578.32
OR,Jackson County,16.35,46686.5,2015,6.625,61.7,0.0,15150759.0,8.0,56.985364526659424,211403,5.26,398790.06493326847,51617.520000000004
OR,Jefferson County,19.25,43848.0,2015,7.158333333333332,61.7,0.0,15150759.0,8.0,56.482029031240145,22541,0.56,42521.28330090304,5304.72
OR,Deschutes County,11.9,56817.5,2015,5.75,61.7,0.0,15150759.0,8.0,65.57677053824364,174246,4.34,328697.19755330955,51582.56
PA,Adams County,9.9,54415.0,2010,7.5,66.1,10.2,66305422.0,3.07,70.36724137931034,101479,0.8,265578.86735549895,45586.179
PA,Allegheny County,11.9,47490.0,2010,7.35,66.1,10.2,66305422.0,3.07,70.64363636363636,1223957,9.63,3203195.8705922845,467342.1792
PA,Armstrong County,13.7,42711.0,2010,8.808333333333334,66.1,10.2,66305422.0,3.07,60.738689374305814,68981,0.54,180528.9355339496,24319.737
PA,Beaver County,15.1,44020.0,2010,8.341666666666667,66.1,10.2,66305422.0,3.07,63.41334873800213,170630,1.34,446552.7068346041,70442.9082
PA,Bedford County,13.6,38548.0,2010,9.791666666666666,66.1,10.2,66305422.0,3.07,68.94645529034554,49699,0.39,130066.3598251948,17451.2772
PA,Berks County,13.7,51631.0,2010,8.416666666666666,66.1,10.2,66305422.0,3.07,63.49318010550114,412039,3.24,1078339.8626936849,1126221.9156
PA,Blair County,13.3,41095.0,2010,7.7666666666666675,66.1,10.2,66305422.0,3.07,71.00332278481012,127045,1.0,332487.18654282525,54767.3886
PA,Bradford County,10.9,43060.0,2010,7.008333333333333,66.1,10.2,66305422.0,3.07,70.36565844578874,62731,0.49,164172.17284440924,22303.593
PA,Bucks County,6.4,70960.0,2010,7.375,66.1,10.2,66305422.0,3.07,69.52649727767695,625385,4.92,1636683.845535714,233595.4842
PA,Butler County,9.3,54363.0,2010,7.133333333333333,66.1,10.2,66305422.0,3.07,70.1369168356998,184115,1.45,481844.0580135564,75427.0488
PA,Cambria County,13.7,40494.0,2010,9.141666666666667,66.1,10.2,66305422.0,3.07,60.61700109449106,143461,1.13,375449.20515266445,60606.4518
PA,Cameron County,14.4,36278.0,2010,12.258333333333333,66.1,10.2,66305422.0,3.07,59.47843075961237,5081,0.04,13297.393796088749,11354.3802
PA,Carbon County,12.2,45698.0,2010,10.266666666666667,66.1,10.2,66305422.0,3.07,68.88753709198812,65248,0.51,170759.36831474095,23032.5066
PA,Centre County,18.9,45154.0,2010,5.766666666666668,66.1,10.2,66305422.0,3.07,63.89074324324324,154230,1.21,403632.5615372501,64609.6608
PA,Chester County,6.4,83829.0,2010,6.041666666666668,66.1,10.2,66305422.0,3.07,69.20783657066309,499925,3.93,1308344.7340109563,188296.218
PA,Clarion County,19.0,37740.0,2010,9.975,66.1,10.2,66305422.0,3.07,59.55901639344262,39923,0.31,104481.76589672331,13926.9024
PA,Clearfield County,16.8,37025.0,2010,10.15,66.1,10.2,66305422.0,3.07,59.77272727272727,81545,0.64,213409.9541629713,38531.6136
PA,Clinton County,16.9,38423.0,2010,9.108333333333333,66.1,10.2,66305422.0,3.07,60.181480294777316,39263,0.31,102754.49175670785,13734.981
PA,Columbia County,15.4,41898.0,2010,9.075,66.1,10.2,66305422.0,3.07,60.38988764044943,67356,0.53,176276.17723466913,23842.8414
PA,Crawford County,19.7,38302.0,2010,9.191666666666666,66.1,10.2,66305422.0,3.07,59.832593019901935,88614,0.7,231910.10703534904,31089.3282
PA,Cumberland County,7.4,56288.0,2010,6.6083333333333325,66.1,10.2,66305422.0,3.07,69.59089827483639,235886,1.86,617333.0118055877,93684.7836
PA,Dauphin County,13.9,51670.0,2010,7.8,66.1,10.2,66305422.0,3.07,63.601843317972346,268281,2.11,702113.3841780133,1075025.4282
PA,Delaware County,10.0,59038.0,2010,7.75,66.1,10.2,66305422.0,3.07,70.46619718309859,558981,4.4,1462899.1303939156,209535.5196
PA,Elk County,11.7,42750.0,2010,9.358333333333333,66.1,10.2,66305422.0,3.07,68.69974277799761,31861,0.25,83382.85056823138,11195.415
PA,Erie County,17.2,42341.0,2010,9.025,66.1,10.2,66305422.0,3.07,60.18083889418493,280799,2.21,734874.01703364,109753.839
PA,Fayette County,20.7,35442.0,2010,10.458333333333334,66.1,10.2,66305422.0,3.07,59.152019256485694,136441,1.07,357077.2892997727,58369.3074
PA,Forest County,20.4,34736.0,2010,10.958333333333336,66.1,10.2,66305422.0,3.07,58.97111347329258,7706,0.06,20167.23412569571,2911.7772
PA,Franklin County,9.5,49541.0,2010,8.283333333333333,66.1,10.2,66305422.0,3.07,70.52502343017807,149925,1.18,392366.0233966947,53476.281
PA,Fulton County,10.5,43947.0,2010,11.9,66.1,10.2,66305422.0,3.07,68.8890625,14862,0.12,38895.07313471186,5185.755
PA,Greene County,18.0,41927.0,2010,8.125,66.1,10.2,66305422.0,3.07,63.30095693779904,38607,0.3,101037.6859448137,23040.261
PA,Huntingdon County,14.3,40947.0,2010,10.416666666666666,66.1,10.2,66305422.0,3.07,60.07336480107889,45994,0.36,120370.07090283526,16375.3542
PA,Indiana County,18.6,40538.0,2010,8.433333333333334,66.1,10.2,66305422.0,3.07,63.1987669543773,88862,0.7,232559.14337887,40857.9336
PA,Jefferson County,16.3,37911.0,2010,9.766666666666667,66.1,10.2,66305422.0,3.07,59.99271099744246,45163,0.36,118195.27573563397,25822.152
PA,Juniata County,11.1,45810.0,2010,7.691666666666666,66.1,10.2,66305422.0,3.07,70.64337028824833,24626,0.19,64448.26207881943,8411.5854
PA,Lackawanna County,13.6,42081.0,2010,8.7,66.1,10.2,66305422.0,3.07,68.75291479820628,214501,1.69,561366.7125870562,86211.4806
PA,Lancaster County,10.5,51784.0,2010,7.275,66.1,10.2,66305422.0,3.07,70.39746835443037,520319,4.09,1361717.504937434,195969.1968
PA,Lawrence County,16.2,39047.0,2010,8.958333333333334,66.1,10.2,66305422.0,3.07,60.3315336204041,91018,0.72,238201.57223625385,32469.6114
PA,Lebanon County,11.0,51142.0,2010,7.25,66.1,10.2,66305422.0,3.07,70.46986301369863,133664,1.05,349809.6525015561,47871.7884
PA,Lehigh County,13.2,51426.0,2010,8.925,66.1,10.2,66305422.0,3.07,68.76237288135593,350164,2.75,916407.912067235,134662.9104
PA,Luzerne County,15.9,41745.0,2010,9.675,66.1,10.2,66305422.0,3.07,60.08504398826979,320998,2.53,840078.0975707334,124248.7512
PA,Lycoming County,17.1,40825.0,2010,8.658333333333333,66.1,10.2,66305422.0,3.07,60.3520543513426,116225,0.91,304170.35897469294,41057.6094
PA,Mercer County,16.6,40244.0,2010,9.225,66.1,10.2,66305422.0,3.07,60.170280735721185,116605,0.92,305164.85014621704,50855.2938
PA,Mifflin County,16.6,37163.0,2010,9.941666666666666,66.1,10.2,66305422.0,3.07,59.88216640502354,46641,0.37,122063.32297645647,16557.5826
PA,Monroe County,13.0,54111.0,2010,9.416666666666666,66.1,10.2,66305422.0,3.07,68.83048327137547,169849,1.34,444508.76576891914,70218.0306
PA,Montgomery County,5.8,75369.0,2010,6.725,66.1,10.2,66305422.0,3.07,69.21417165668662,800874,6.3,2095952.9539556743,1275631.7562
PA,Montour County,12.1,47518.0,2010,6.525,66.1,10.2,66305422.0,3.07,70.33906040268455,18301,0.14,47895.21823700457,6377.994
PA,Northampton County,10.6,56369.0,2010,8.516666666666667,66.1,10.2,66305422.0,3.07,70.822406277245,297935,2.34,779720.3347053142,116283.0438
PA,Northumberland County,15.0,36503.0,2010,9.65,66.1,10.2,66305422.0,3.07,60.227789046653136,94293,0.74,246772.515885573,33417.5868
PA,Perry County,10.1,51390.0,2010,7.833333333333332,66.1,10.2,66305422.0,3.07,70.51171003717471,45921,0.36,120179.02391462143,26041.2138
PA,Philadelphia County,26.4,34667.0,2010,10.266666666666667,66.1,10.2,66305422.0,3.07,58.70799999999999,1528283,12.02,3999641.976553415,586176.4206
PA,Pike County,9.0,54674.0,2010,9.416666666666666,66.1,10.2,66305422.0,3.07,68.40090497737556,57359,0.45,150113.2081774955,29755.5714
PA,Potter County,14.8,40472.0,2010,10.1,66.1,10.2,66305422.0,3.07,60.09678714859437,17454,0.14,45678.549757318055,6135.669
PA,Schuylkill County,13.0,40384.0,2010,10.291666666666666,66.1,10.2,66305422.0,3.07,68.97209302325581,148288,1.17,388081.86011305026,62690.4468
PA,Snyder County,13.2,42016.0,2010,8.116666666666667,66.1,10.2,66305422.0,3.07,71.12611415168101,39708,0.31,103919.09326020312,13864.8672
PA,Somerset County,14.9,39542.0,2010,9.266666666666667,66.1,10.2,66305422.0,3.07,60.38662068965517,77759,0.61,203501.6815961553,27541.6902
PA,Sullivan County,15.2,34026.0,2010,7.825,66.1,10.2,66305422.0,3.07,63.51715526601521,6407,0.05,16767.644568301635,2537.6274
PA,Susquehanna County,12.8,43583.0,2010,8.458333333333334,66.1,10.2,66305422.0,3.07,71.19290474323795,43342,0.34,113429.56935840948,14923.3428
PA,Tioga County,15.8,40651.0,2010,8.058333333333334,66.1,10.2,66305422.0,3.07,63.431714984282216,41974,0.33,109849.40114092288,14522.0526
PA,Union County,12.7,44997.0,2010,7.483333333333332,66.1,10.2,66305422.0,3.07,70.80875309661437,45001,0.35,117771.30844672109,16088.4414
PA,Venango County,15.4,39351.0,2010,8.233333333333333,66.1,10.2,66305422.0,3.07,63.417489421720724,54972,0.43,143866.23337110624,19172.754
PA,Warren County,14.1,41008.0,2010,8.016666666666667,66.1,10.2,66305422.0,3.07,63.544574227580995,41771,0.33,109318.13348876662,24154.956
PA,Washington County,10.6,47823.0,2010,7.85,66.1,10.2,66305422.0,3.07,70.610027100271,207938,1.64,544190.8032220236,84106.16100000001
PA,Wayne County,12.4,43627.0,2010,7.8916666666666675,66.1,10.2,66305422.0,3.07,70.92250513347022,52868,0.42,138359.89277929935,18565.9722
PA,Westmoreland County,10.4,46468.0,2010,8.008333333333333,66.1,10.2,66305422.0,3.07,70.6244001810774,365028,2.87,955308.2193660075,140054.157
PA,Wyoming County,12.7,46899.0,2010,8.483333333333333,66.1,10.2,66305422.0,3.07,71.18599527930762,28241,0.22,73909.0136184496,9658.1052
PA,York County,9.2,55960.0,2010,8.141666666666667,66.1,10.2,66305422.0,3.07,70.41926958193176,435413,3.43,1139511.5380705355,165465.3258
PA,Adams County,8.7,54460.0,2011,6.55,66.0,10.3,119637623.0,3.07,69.7367213114754,101474,0.8,477856.2879423762,74797.0038
PA,Allegheny County,13.4,49682.0,2011,6.941666666666666,66.0,10.3,119637623.0,3.07,70.57279803359279,1228297,9.64,5784234.827746584,1819273.3542
PA,Armstrong County,13.2,41934.0,2011,8.033333333333333,66.0,10.3,119637623.0,3.07,68.49701726844584,68613,0.54,323108.9095195839,44029.4832
PA,Beaver County,12.3,48140.0,2011,7.65,66.0,10.3,119637623.0,3.07,70.71654135338346,170310,1.34,802015.3379138114,119152.1718
PA,Bedford County,12.7,40240.0,2011,8.875,66.0,10.3,119637623.0,3.07,68.61210892236384,49627,0.39,233700.98746197356,31969.4526
PA,Berks County,13.5,52168.0,2011,7.7,66.0,10.3,119637623.0,3.07,70.90330188679245,413008,3.24,1944916.6266285444,285476.2974
PA,Blair County,14.6,42488.0,2011,7.116666666666667,66.0,10.3,119637623.0,3.07,63.607751343054495,126970,1.0,597920.7765540287,91339.0776
PA,Bradford County,14.6,44265.0,2011,6.333333333333332,66.0,10.3,119637623.0,3.07,63.791401273885356,63109,0.5,297189.747873893,40284.108
PA,Bucks County,6.6,70735.0,2011,7.125,66.0,10.3,119637623.0,3.07,69.42622950819673,625938,4.91,2947635.9378961613,432071.2908
PA,Butler County,8.9,54888.0,2011,6.525,66.0,10.3,119637623.0,3.07,69.764829821718,184687,1.45,869718.7875831606,128410.92540000001
PA,Cambria County,14.4,39892.0,2011,8.516666666666667,66.0,10.3,119637623.0,3.07,60.64843636363637,142579,1.12,671425.8990336052,101444.9994
PA,Cameron County,14.5,38451.0,2011,10.45,66.0,10.3,119637623.0,3.07,59.92685370741483,5013,0.04,23606.96899161492,3291.7428
PA,Carbon County,12.0,44062.0,2011,9.825,66.0,10.3,119637623.0,3.07,68.70103092783505,65086,0.51,306499.7374403049,41503.4874
PA,Centre County,19.5,47222.0,2011,5.325,66.0,10.3,119637623.0,3.07,63.90861027190332,155067,1.22,730233.7643372732,109228.4784
PA,Chester County,7.1,79508.0,2011,5.641666666666668,66.0,10.3,119637623.0,3.07,69.1436886854153,503462,3.95,2370878.0814794395,343762.245
PA,Clarion County,15.0,41423.0,2011,9.733333333333333,66.0,10.3,119637623.0,3.07,60.09703504043127,39898,0.31,187885.66703120925,25132.0104
PA,Clearfield County,14.8,41408.0,2011,9.225,66.0,10.3,119637623.0,3.07,60.3171696149844,81433,0.64,383480.2126260079,61695.945
PA,Clinton County,15.3,40281.0,2011,8.191666666666666,66.0,10.3,119637623.0,3.07,60.6648102163888,39511,0.31,186063.2259779966,24926.5188
PA,Columbia County,15.9,40704.0,2011,8.483333333333333,66.0,10.3,119637623.0,3.07,60.468147641831855,67082,0.53,315899.2008568745,43036.92
PA,Crawford County,15.3,40775.0,2011,7.833333333333332,66.0,10.3,119637623.0,3.07,63.40958213256484,88167,0.69,415191.62878190953,56395.8126
PA,Cumberland County,8.0,58722.0,2011,6.208333333333332,66.0,10.3,119637623.0,3.07,69.49560117302053,237107,1.86,1116572.43101832,162041.7582
PA,Dauphin County,12.7,51668.0,2011,7.408333333333332,66.0,10.3,119637623.0,3.07,70.67894736842105,269249,2.11,1267933.9305851436,182935.989
PA,Delaware County,10.2,59978.0,2011,7.575,66.0,10.3,119637623.0,3.07,70.34683544303797,559275,4.39,2633709.8708927655,379558.494
PA,Elk County,9.8,43181.0,2011,7.225,66.0,10.3,119637623.0,3.07,70.15888399412628,31799,0.25,149746.26111397622,20017.9836
PA,Erie County,16.5,41951.0,2011,7.975,66.0,10.3,119637623.0,3.07,60.62359550561798,281327,2.21,1324811.0443854078,191000.565
PA,Fayette County,19.7,36300.0,2011,9.875,66.0,10.3,119637623.0,3.07,59.42223161453931,136015,1.07,640515.0383791149,97129.6758
PA,Forest County,22.0,32852.0,2011,9.258333333333333,66.0,10.3,119637623.0,3.07,59.483870967741936,7675,0.06,36142.72631371324,4881.3948
PA,Franklin County,10.4,49545.0,2011,7.2,66.0,10.3,119637623.0,3.07,70.25454545454545,150934,1.18,710770.8473529635,106685.0352
PA,Fulton County,12.9,44287.0,2011,9.9,66.0,10.3,119637623.0,3.07,68.80065789473684,14739,0.12,69408.16197235433,18655.1478
